schema_version,experiment_id,run_uuid,status,error_class,return_code,engine,scenario,scale_factor,region,date,sample_index,is_warmup,threads,cpu_ratio,gpu_ratio,gpu_chunk_rows,memory_scope,mode_options_json,not_applicable_phases,result_rows,result_hash,oracle_status,load_ms,plan_build_ms,host_prepare_ms,h2d_ms,cpu_scan_ms,gpu_kernel_ms,d2h_ms,overlap_wall_ms,query_total_ms,process_elapsed_ms,input_lineitem_rows,matched_lineitem_rows,cpu_input_rows,gpu_input_rows,h2d_bytes,d2h_bytes,mapped_remote_read_bytes,cpu_peak_rss_bytes,gpu_peak_memory_bytes,throughput_rows_per_second,stdout_log,stderr_log,started_at_utc,finished_at_utc
1,v5-sf1-final,5d31fc72-3ee7-48b9-96f2-ff551c1f64ec,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,-1,True,1,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,301.372,0.0,0.0,108.352,0.0,0.0,0.0,411.532,762.6941287890077,6001215,7243,6001215,0,0,0,0,439898112,0,14582620.549556293,logs/5d31fc72-3ee7-48b9-96f2-ff551c1f64ec.stdout.txt,logs/5d31fc72-3ee7-48b9-96f2-ff551c1f64ec.stderr.txt,2026-07-13T19:06:44.508425Z,2026-07-13T19:06:45.271132Z
1,v5-sf1-final,e85619cf-2ccf-4d73-aa26-dccce87760a8,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,-1,True,1,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,299.05,0.0,0.0,108.793,0.0,0.0,0.0,409.662,766.0521417856216,6001215,7243,6001215,0,0,0,0,443277312,0,14649186.40244885,logs/e85619cf-2ccf-4d73-aa26-dccce87760a8.stdout.txt,logs/e85619cf-2ccf-4d73-aa26-dccce87760a8.stderr.txt,2026-07-13T19:06:45.271635Z,2026-07-13T19:06:46.037696Z
1,v5-sf1-final,2c32afb9-087f-46c6-b02e-77a3fe1a33a4,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,-1,True,1,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,296.598,0.0,0.0,108.391,0.0,0.0,0.0,406.804,759.0473582968116,6001215,7243,6001215,0,0,0,0,451215360,0,14752104.20743159,logs/2c32afb9-087f-46c6-b02e-77a3fe1a33a4.stdout.txt,logs/2c32afb9-087f-46c6-b02e-77a3fe1a33a4.stderr.txt,2026-07-13T19:06:46.038139Z,2026-07-13T19:06:46.797195Z
1,v5-sf1-final,c796897b-4a2a-4a61-afd9-0a5ec070d796,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,-1,True,2,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,285.194,0.0,0.0,87.7729,0.0,0.0,0.0,374.776,847.0792467705905,6001215,7243,6001215,0,0,0,0,481091584,0,16012804.982176019,logs/c796897b-4a2a-4a61-afd9-0a5ec070d796.stdout.txt,logs/c796897b-4a2a-4a61-afd9-0a5ec070d796.stderr.txt,2026-07-13T19:06:54.553703Z,2026-07-13T19:06:55.400791Z
1,v5-sf1-final,1d1daf8a-554f-424d-a487-4d183a8adb55,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,-1,True,2,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,285.144,0.0,0.0,87.5836,0.0,0.0,0.0,374.517,789.7792221046984,6001215,7243,6001215,0,0,0,0,524578816,0,16023878.755837519,logs/1d1daf8a-554f-424d-a487-4d183a8adb55.stdout.txt,logs/1d1daf8a-554f-424d-a487-4d183a8adb55.stderr.txt,2026-07-13T19:06:55.401214Z,2026-07-13T19:06:56.191001Z
1,v5-sf1-final,64cc931d-b87e-456a-ba90-fa6f7bcdf415,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,-1,True,2,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,285.092,0.0,0.0,88.8256,0.0,0.0,0.0,375.73,755.229908041656,6001215,7243,6001215,0,0,0,0,471289856,0,15972147.552763952,logs/64cc931d-b87e-456a-ba90-fa6f7bcdf415.stdout.txt,logs/64cc931d-b87e-456a-ba90-fa6f7bcdf415.stderr.txt,2026-07-13T19:06:56.191432Z,2026-07-13T19:06:56.946670Z
1,v5-sf1-final,b5829e04-e658-4167-9e0c-82044d2e03f0,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,-1,True,4,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,275.37,0.0,0.0,62.7993,0.0,0.0,0.0,339.951,758.9994636364281,6001215,7243,6001215,0,0,0,0,492462080,0,17653176.487199623,logs/b5829e04-e658-4167-9e0c-82044d2e03f0.stdout.txt,logs/b5829e04-e658-4167-9e0c-82044d2e03f0.stderr.txt,2026-07-13T19:07:04.534055Z,2026-07-13T19:07:05.293062Z
1,v5-sf1-final,a0e5fb67-a498-4aa6-9d64-42cc1178baa1,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,-1,True,4,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,278.094,0.0,0.0,52.1775,0.0,0.0,0.0,332.045,758.9986510574818,6001215,7243,6001215,0,0,0,0,491876352,0,18073499.073920704,logs/a0e5fb67-a498-4aa6-9d64-42cc1178baa1.stdout.txt,logs/a0e5fb67-a498-4aa6-9d64-42cc1178baa1.stderr.txt,2026-07-13T19:07:05.293515Z,2026-07-13T19:07:06.052522Z
1,v5-sf1-final,c08b6084-06cb-46df-b363-b971544ffd97,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,-1,True,4,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,277.899,0.0,0.0,63.1629,0.0,0.0,0.0,342.84,766.5589600801468,6001215,7243,6001215,0,0,0,0,505167872,0,17504418.970948547,logs/c08b6084-06cb-46df-b363-b971544ffd97.stdout.txt,logs/c08b6084-06cb-46df-b363-b971544ffd97.stderr.txt,2026-07-13T19:07:06.052952Z,2026-07-13T19:07:06.819520Z
1,v5-sf1-final,a2edcb72-2da7-4b09-8a56-6fe5041703cc,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,-1,True,8,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,271.751,0.0,0.0,49.6154,0.0,0.0,0.0,323.147,756.5394532866776,6001215,7243,6001215,0,0,0,0,505962496,0,18571161.112434898,logs/a2edcb72-2da7-4b09-8a56-6fe5041703cc.stdout.txt,logs/a2edcb72-2da7-4b09-8a56-6fe5041703cc.stderr.txt,2026-07-13T19:07:14.402455Z,2026-07-13T19:07:15.159003Z
1,v5-sf1-final,d1dd2cf9-e29f-45b1-93e6-1491ef5521d9,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,-1,True,8,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,284.378,0.0,0.0,50.8922,0.0,0.0,0.0,337.067,756.8955230526626,6001215,7243,6001215,0,0,0,0,471547904,0,17804219.932535667,logs/d1dd2cf9-e29f-45b1-93e6-1491ef5521d9.stdout.txt,logs/d1dd2cf9-e29f-45b1-93e6-1491ef5521d9.stderr.txt,2026-07-13T19:07:15.159443Z,2026-07-13T19:07:15.916347Z
1,v5-sf1-final,54056210-57fd-4640-895a-74f2ae70e994,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,-1,True,8,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,271.529,0.0,0.0,50.3365,0.0,0.0,0.0,323.645,757.3672952130437,6001215,7243,6001215,0,0,0,0,500858880,0,18542585.24000062,logs/54056210-57fd-4640-895a-74f2ae70e994.stdout.txt,logs/54056210-57fd-4640-895a-74f2ae70e994.stderr.txt,2026-07-13T19:07:15.916783Z,2026-07-13T19:07:16.674159Z
1,v5-sf1-final,719df62e-d527-4e30-af60-9e8d8dd4dcb6,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,-1,True,16,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,290.749,0.0,0.0,43.7366,0.0,0.0,0.0,336.301,764.4159398041666,6001215,7243,6001215,0,0,0,0,467681280,0,17844772.986104712,logs/719df62e-d527-4e30-af60-9e8d8dd4dcb6.stdout.txt,logs/719df62e-d527-4e30-af60-9e8d8dd4dcb6.stderr.txt,2026-07-13T19:07:24.259015Z,2026-07-13T19:07:25.023438Z
1,v5-sf1-final,9ec519ac-17cc-4d2a-af9c-0ff89342546a,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,-1,True,16,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,292.251,0.0,0.0,43.6779,0.0,0.0,0.0,337.762,756.5562496893108,6001215,7243,6001215,0,0,0,0,461815808,0,17767584.867451046,logs/9ec519ac-17cc-4d2a-af9c-0ff89342546a.stdout.txt,logs/9ec519ac-17cc-4d2a-af9c-0ff89342546a.stderr.txt,2026-07-13T19:07:25.023886Z,2026-07-13T19:07:25.780450Z
1,v5-sf1-final,12abc8f8-b084-4f62-9cfa-4e976ca50421,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,-1,True,16,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,298.525,0.0,0.0,43.1763,0.0,0.0,0.0,343.501,757.7730352059007,6001215,7243,6001215,0,0,0,0,460029952,0,17470735.16525425,logs/12abc8f8-b084-4f62-9cfa-4e976ca50421.stdout.txt,logs/12abc8f8-b084-4f62-9cfa-4e976ca50421.stderr.txt,2026-07-13T19:07:25.780899Z,2026-07-13T19:07:26.538680Z
