schema_version,experiment_id,run_uuid,status,error_class,return_code,engine,scenario,scale_factor,region,date,sample_index,is_warmup,threads,cpu_ratio,gpu_ratio,gpu_chunk_rows,memory_scope,mode_options_json,not_applicable_phases,result_rows,result_hash,oracle_status,load_ms,plan_build_ms,host_prepare_ms,h2d_ms,cpu_scan_ms,gpu_kernel_ms,d2h_ms,overlap_wall_ms,query_total_ms,process_elapsed_ms,input_lineitem_rows,matched_lineitem_rows,cpu_input_rows,gpu_input_rows,h2d_bytes,d2h_bytes,mapped_remote_read_bytes,cpu_peak_rss_bytes,gpu_peak_memory_bytes,throughput_rows_per_second,stdout_log,stderr_log,started_at_utc,finished_at_utc
1,v5-sf1-final,69bb07ba-617c-4d3f-b266-e7dcafaf733e,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,0,False,2,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,290.374,0.0,0.0,78.8752,0.0,0.0,0.0,371.046,757.6070260256529,6001215,7243,6001215,0,0,0,0,460095488,0,16173776.297278505,logs/69bb07ba-617c-4d3f-b266-e7dcafaf733e.stdout.txt,logs/69bb07ba-617c-4d3f-b266-e7dcafaf733e.stderr.txt,2026-07-13T19:06:56.947097Z,2026-07-13T19:06:57.704712Z
1,v5-sf1-final,c0e3375c-277a-4a61-bf32-82aec435c6c2,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,1,False,2,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,292.13,0.0,0.0,78.1864,0.0,0.0,0.0,372.155,757.9523888416588,6001215,7243,6001215,0,0,0,0,457216000,0,16125579.395681908,logs/c0e3375c-277a-4a61-bf32-82aec435c6c2.stdout.txt,logs/c0e3375c-277a-4a61-bf32-82aec435c6c2.stderr.txt,2026-07-13T19:06:57.705130Z,2026-07-13T19:06:58.463090Z
1,v5-sf1-final,07359149-d625-46bb-b57f-705bbab00a88,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,2,False,2,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,292.936,0.0,0.0,79.2414,0.0,0.0,0.0,373.964,756.2682619318366,6001215,7243,6001215,0,0,0,0,459763712,0,16047574.098041523,logs/07359149-d625-46bb-b57f-705bbab00a88.stdout.txt,logs/07359149-d625-46bb-b57f-705bbab00a88.stderr.txt,2026-07-13T19:06:58.463531Z,2026-07-13T19:06:59.219807Z
1,v5-sf1-final,e8a92e60-1992-415f-89af-786db3aaeefc,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,3,False,2,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,297.178,0.0,0.0,78.2452,0.0,0.0,0.0,377.263,757.9271178692579,6001215,7243,6001215,0,0,0,0,452636672,0,15907245.078367082,logs/e8a92e60-1992-415f-89af-786db3aaeefc.stdout.txt,logs/e8a92e60-1992-415f-89af-786db3aaeefc.stderr.txt,2026-07-13T19:06:59.220239Z,2026-07-13T19:06:59.978173Z
1,v5-sf1-final,fed07ca7-9898-4abb-ab7a-21f83040276b,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,4,False,2,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,285.638,0.0,0.0,79.2314,0.0,0.0,0.0,366.674,758.6462693288922,6001215,7243,6001215,0,0,0,0,458010624,0,16366622.66754665,logs/fed07ca7-9898-4abb-ab7a-21f83040276b.stdout.txt,logs/fed07ca7-9898-4abb-ab7a-21f83040276b.stderr.txt,2026-07-13T19:06:59.978625Z,2026-07-13T19:07:00.737279Z
1,v5-sf1-final,2a0f54d6-b1f5-4bb5-95d5-d78ee0d07d42,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,5,False,2,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,286.726,0.0,0.0,77.2019,0.0,0.0,0.0,365.745,759.7333411686122,6001215,7243,6001215,0,0,0,0,462082048,0,16408194.233687405,logs/2a0f54d6-b1f5-4bb5-95d5-d78ee0d07d42.stdout.txt,logs/2a0f54d6-b1f5-4bb5-95d5-d78ee0d07d42.stderr.txt,2026-07-13T19:07:00.737750Z,2026-07-13T19:07:01.497491Z
1,v5-sf1-final,45d6c4e9-92d4-4958-bfd9-fe30fa772f5d,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,6,False,2,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,278.322,0.0,0.0,86.6495,0.0,0.0,0.0,366.763,760.4421768337488,6001215,7243,6001215,0,0,0,0,483430400,0,16362651.08530577,logs/45d6c4e9-92d4-4958-bfd9-fe30fa772f5d.stdout.txt,logs/45d6c4e9-92d4-4958-bfd9-fe30fa772f5d.stderr.txt,2026-07-13T19:07:01.497942Z,2026-07-13T19:07:02.258392Z
1,v5-sf1-final,cb6ae9ec-3915-4028-beed-a759b29cf97e,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,7,False,2,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,274.275,0.0,0.0,77.132,0.0,0.0,0.0,353.173,759.1798095963895,6001215,7243,6001215,0,0,0,0,499023872,0,16992281.40316502,logs/cb6ae9ec-3915-4028-beed-a759b29cf97e.stdout.txt,logs/cb6ae9ec-3915-4028-beed-a759b29cf97e.stderr.txt,2026-07-13T19:07:02.258838Z,2026-07-13T19:07:03.018025Z
1,v5-sf1-final,0304b678-a5cc-4b84-9538-aac59260466b,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,8,False,2,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,276.372,0.0,0.0,78.6785,0.0,0.0,0.0,356.907,757.7283503487706,6001215,7243,6001215,0,0,0,0,492269568,0,16814506.299960494,logs/0304b678-a5cc-4b84-9538-aac59260466b.stdout.txt,logs/0304b678-a5cc-4b84-9538-aac59260466b.stderr.txt,2026-07-13T19:07:03.018468Z,2026-07-13T19:07:03.776205Z
1,v5-sf1-final,782cd6b0-2635-4088-8ce1-8e4367cb57c7,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,9,False,2,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,275.599,0.0,0.0,85.4422,0.0,0.0,0.0,362.803,756.9641256704926,6001215,7243,6001215,0,0,0,0,492265472,0,16541249.658905797,logs/782cd6b0-2635-4088-8ce1-8e4367cb57c7.stdout.txt,logs/782cd6b0-2635-4088-8ce1-8e4367cb57c7.stderr.txt,2026-07-13T19:07:03.776655Z,2026-07-13T19:07:04.533627Z
