scale_factor,config_id,engine,threads,ratio_mode,cpu_ratio,gpu_ratio,request_index,status,result_hash,query_total_ms,cpu_scan_ms,gpu_kernel_ms,h2d_ms,d2h_ms,overlap_wall_ms,input_lineitem_rows,matched_lineitem_rows,cpu_input_rows,gpu_input_rows,h2d_bytes,d2h_bytes,mapped_remote_read_bytes,throughput_rows_per_second,selected_cpu_ratio
10,gpu-copy,gpu-copy,1,fixed,0.0,1.0,3,ok,b1351a421ba8dcfd,15.358368,0.0,15.315967559814453,0.0,0.020927999168634415,0.0,59986052,72985,0,59986052,0,212,0,3905756913.7554197,0.0
10,gpu-copy,gpu-copy,1,fixed,0.0,1.0,4,ok,b1351a421ba8dcfd,15.424857,0.0,15.38150405883789,0.0,0.021983999758958817,0.0,59986052,72985,0,59986052,0,212,0,3888921109.60899,0.0
10,gpu-copy,gpu-copy,1,fixed,0.0,1.0,5,ok,b1351a421ba8dcfd,15.427892,0.0,15.384575843811035,0.0,0.019551999866962433,0.0,59986052,72985,0,59986052,0,212,0,3888156074.7249203,0.0
10,gpu-copy,gpu-copy,1,fixed,0.0,1.0,6,ok,b1351a421ba8dcfd,15.36632,0.0,15.327232360839844,0.0,0.020031999796628952,0.0,59986052,72985,0,59986052,0,212,0,3903735702.49741,0.0
10,gpu-copy,gpu-copy,1,fixed,0.0,1.0,7,ok,b1351a421ba8dcfd,15.363096,0.0,15.321087837219238,0.0,0.021056000143289566,0.0,59986052,72985,0,59986052,0,212,0,3904554915.2332315,0.0
10,gpu-copy,gpu-copy,1,fixed,0.0,1.0,8,ok,b1351a421ba8dcfd,15.424747,0.0,15.384575843811035,0.0,0.01990400068461895,0.0,59986052,72985,0,59986052,0,212,0,3888948843.050716,0.0
10,gpu-copy,gpu-copy,1,fixed,0.0,1.0,9,ok,b1351a421ba8dcfd,15.417666,0.0,15.375359535217285,0.0,0.02115200087428093,0.0,59986052,72985,0,59986052,0,212,0,3890734953.007803,0.0
10,gpu-copy,gpu-copy,1,fixed,0.0,1.0,10,ok,b1351a421ba8dcfd,15.414332,0.0,15.374336242675781,0.0,0.019711999222636223,0.0,59986052,72985,0,59986052,0,212,0,3891576488.685984,0.0
10,gpu-copy,gpu-copy,1,fixed,0.0,1.0,11,ok,b1351a421ba8dcfd,15.430205,0.0,15.388671875,0.0,0.019840000197291374,0.0,59986052,72985,0,59986052,0,212,0,3887573237.037356,0.0
10,gpu-copy,gpu-copy,1,fixed,0.0,1.0,12,ok,b1351a421ba8dcfd,15.1577,0.0,15.116288185119629,0.0,0.020479999482631683,0.0,59986052,72985,0,59986052,0,212,0,3957463995.1971602,0.0
10,gpu-managed,gpu-managed,1,fixed,0.0,1.0,3,ok,b1351a421ba8dcfd,16.009946,0.0,15.766624450683594,0.0942080020904541,0.11747200042009354,0.0,59986052,72985,0,59986052,212,212,0,3746799145.98088,0.0
10,gpu-managed,gpu-managed,1,fixed,0.0,1.0,4,ok,b1351a421ba8dcfd,15.07646,0.0,14.824447631835938,0.10339199751615524,0.11673600226640701,0.0,59986052,72985,0,59986052,212,212,0,3978788919.9453983,0.0
10,gpu-managed,gpu-managed,1,fixed,0.0,1.0,5,ok,b1351a421ba8dcfd,15.045985,0.0,14.804960250854492,0.09318400174379349,0.11769600212574005,0.0,59986052,72985,0,59986052,212,212,0,3986847786.9677525,0.0
10,gpu-managed,gpu-managed,1,fixed,0.0,1.0,6,ok,b1351a421ba8dcfd,15.100136,0.0,14.838784217834473,0.10444799810647964,0.12595200538635254,0.0,59986052,72985,0,59986052,212,212,0,3972550445.903269,0.0
10,gpu-managed,gpu-managed,1,fixed,0.0,1.0,7,ok,b1351a421ba8dcfd,15.053005,0.0,14.805760383605957,0.09523200243711472,0.11644800007343292,0.0,59986052,72985,0,59986052,212,212,0,3984988512.2605085,0.0
10,gpu-managed,gpu-managed,1,fixed,0.0,1.0,8,ok,b1351a421ba8dcfd,15.064642,0.0,14.809087753295898,0.10531199723482132,0.1186240017414093,0.0,59986052,72985,0,59986052,212,212,0,3981910223.9535465,0.0
10,gpu-managed,gpu-managed,1,fixed,0.0,1.0,9,ok,b1351a421ba8dcfd,15.044553,0.0,14.80396842956543,0.0942080020904541,0.11564800143241882,0.0,59986052,72985,0,59986052,212,212,0,3987227270.893326,0.0
10,gpu-managed,gpu-managed,1,fixed,0.0,1.0,10,ok,b1351a421ba8dcfd,15.076009,0.0,14.806015968322754,0.11231999844312668,0.12595200538635254,0.0,59986052,72985,0,59986052,212,212,0,3978907945.7301993,0.0
10,gpu-managed,gpu-managed,1,fixed,0.0,1.0,11,ok,b1351a421ba8dcfd,15.060897,0.0,14.797823905944824,0.09523200243711472,0.13516800105571747,0.0,59986052,72985,0,59986052,212,212,0,3982900354.474239,0.0
10,gpu-managed,gpu-managed,1,fixed,0.0,1.0,12,ok,b1351a421ba8dcfd,15.067006,0.0,14.807040214538574,0.10547199845314026,0.12569600343704224,0.0,59986052,72985,0,59986052,212,212,0,3981285465.7388473,0.0
10,gpu-mapped,gpu-mapped,1,fixed,0.0,1.0,3,ok,b1351a421ba8dcfd,358.578187,0.0,130.4330291748047,0.0,0.03465599939227104,0.0,59986052,72985,0,59986052,0,212,960652652,167288625.3953869,0.0
10,gpu-mapped,gpu-mapped,1,fixed,0.0,1.0,4,ok,b1351a421ba8dcfd,358.514564,0.0,130.41049194335938,0.0,0.035551998764276505,0.0,59986052,72985,0,59986052,0,212,960652652,167318312.90401915,0.0
10,gpu-mapped,gpu-mapped,1,fixed,0.0,1.0,5,ok,b1351a421ba8dcfd,367.31895,0.0,130.4320068359375,0.0,0.034752000123262405,0.0,59986052,72985,0,59986052,0,212,960652652,163307806.47173256,0.0
10,gpu-mapped,gpu-mapped,1,fixed,0.0,1.0,6,ok,b1351a421ba8dcfd,358.316961,0.0,130.5332489013672,0.0,0.03680000081658363,0.0,59986052,72985,0,59986052,0,212,960652652,167410584.84250763,0.0
10,gpu-mapped,gpu-mapped,1,fixed,0.0,1.0,7,ok,b1351a421ba8dcfd,358.554696,0.0,130.45846557617188,0.0,0.033215999603271484,0.0,59986052,72985,0,59986052,0,212,960652652,167299585.44455937,0.0
10,gpu-mapped,gpu-mapped,1,fixed,0.0,1.0,8,ok,b1351a421ba8dcfd,358.763946,0.0,130.46176147460938,0.0,0.035551998764276505,0.0,59986052,72985,0,59986052,0,212,960652652,167202007.52837077,0.0
10,gpu-mapped,gpu-mapped,1,fixed,0.0,1.0,9,ok,b1351a421ba8dcfd,358.625261,0.0,130.463623046875,0.0,0.03590400144457817,0.0,59986052,72985,0,59986052,0,212,960652652,167266666.6947368,0.0
10,gpu-mapped,gpu-mapped,1,fixed,0.0,1.0,10,ok,b1351a421ba8dcfd,358.471623,0.0,130.42279052734375,0.0,0.033663999289274216,0.0,59986052,72985,0,59986052,0,212,960652652,167338355.81735852,0.0
10,gpu-mapped,gpu-mapped,1,fixed,0.0,1.0,11,ok,b1351a421ba8dcfd,358.586003,0.0,130.46873474121094,0.0,0.03392000123858452,0.0,59986052,72985,0,59986052,0,212,960652652,167284979.05145505,0.0
10,gpu-mapped,gpu-mapped,1,fixed,0.0,1.0,12,ok,b1351a421ba8dcfd,365.387986,0.0,130.43589782714844,0.0,0.0342399999499321,0.0,59986052,72985,0,59986052,0,212,960652652,164170838.39204282,0.0
10,cudf,cudf,1,fixed,0.0,1.0,3,ok,b1351a421ba8dcfd,29.570078011602163,,,,,,59986052,72985,0,59986052,,,,2028606484.449036,0.0
10,cudf,cudf,1,fixed,0.0,1.0,4,ok,b1351a421ba8dcfd,28.374812100082636,,,,,,59986052,72985,0,59986052,,,,2114059884.8168337,0.0
10,cudf,cudf,1,fixed,0.0,1.0,5,ok,b1351a421ba8dcfd,28.380070347338915,,,,,,59986052,72985,0,59986052,,,,2113668192.7085023,0.0
10,cudf,cudf,1,fixed,0.0,1.0,6,ok,b1351a421ba8dcfd,28.19280233234167,,,,,,59986052,72985,0,59986052,,,,2127708033.1665492,0.0
10,cudf,cudf,1,fixed,0.0,1.0,7,ok,b1351a421ba8dcfd,27.80925203114748,,,,,,59986052,72985,0,59986052,,,,2157053772.3493323,0.0
10,cudf,cudf,1,fixed,0.0,1.0,8,ok,b1351a421ba8dcfd,27.924333233386278,,,,,,59986052,72985,0,59986052,,,,2148164165.591635,0.0
10,cudf,cudf,1,fixed,0.0,1.0,9,ok,b1351a421ba8dcfd,27.797675225883722,,,,,,59986052,72985,0,59986052,,,,2157952113.35314,0.0
10,cudf,cudf,1,fixed,0.0,1.0,10,ok,b1351a421ba8dcfd,27.887749020010233,,,,,,59986052,72985,0,59986052,,,,2150982209.319165,0.0
10,cudf,cudf,1,fixed,0.0,1.0,11,ok,b1351a421ba8dcfd,27.722854167222977,,,,,,59986052,72985,0,59986052,,,,2163776198.445041,0.0
10,cudf,cudf,1,fixed,0.0,1.0,12,ok,b1351a421ba8dcfd,27.80798077583313,,,,,,59986052,72985,0,59986052,,,,2157152383.1076446,0.0
10,hybrid-fixed-r0125-t16,hybrid-arrow,16,fixed,0.125,0.875,3,ok,b1351a421ba8dcfd,13.485439,3.937919,13.26591968536377,0.0,0.033695999532938004,3.8179809999999996,59986052,72985,7498257,52487795,0,212,0,4448209064.6066475,0.125
10,hybrid-fixed-r0125-t16,hybrid-arrow,16,fixed,0.125,0.875,4,ok,b1351a421ba8dcfd,13.369096,3.812102,13.187999725341797,0.0,0.026815999299287796,3.695238,59986052,72985,7498257,52487795,0,212,0,4486919085.628527,0.125
10,hybrid-fixed-r0125-t16,hybrid-arrow,16,fixed,0.125,0.875,5,ok,b1351a421ba8dcfd,13.505569,3.877599,13.31379222869873,0.0,0.028736000880599022,3.7622479999999996,59986052,72985,7498257,52487795,0,212,0,4441579025.659711,0.125
10,hybrid-fixed-r0125-t16,hybrid-arrow,16,fixed,0.125,0.875,6,ok,b1351a421ba8dcfd,12.519314,3.750681,12.34943962097168,0.0,0.024351999163627625,3.646027,59986052,72985,7498257,52487795,0,212,0,4791480747.267782,0.125
10,hybrid-fixed-r0125-t16,hybrid-arrow,16,fixed,0.125,0.875,7,ok,b1351a421ba8dcfd,12.464192,3.779894,12.25830364227295,0.0,0.033535998314619064,3.6724749999999986,59986052,72985,7498257,52487795,0,212,0,4812670729.077344,0.125
10,hybrid-fixed-r0125-t16,hybrid-arrow,16,fixed,0.125,0.875,8,ok,b1351a421ba8dcfd,12.455239,3.725984,12.282879829406738,0.0,0.023871999233961105,3.6146889999999985,59986052,72985,7498257,52487795,0,212,0,4816130144.110442,0.125
10,hybrid-fixed-r0125-t16,hybrid-arrow,16,fixed,0.125,0.875,9,ok,b1351a421ba8dcfd,12.505704,3.829618,12.285951614379883,0.0,0.03280000016093254,3.706996,59986052,72985,7498257,52487795,0,212,0,4796695331.986108,0.125
10,hybrid-fixed-r0125-t16,hybrid-arrow,16,fixed,0.125,0.875,10,ok,b1351a421ba8dcfd,12.454537,3.881535,12.26956844329834,0.0,0.025439999997615814,3.7614670000000014,59986052,72985,7498257,52487795,0,212,0,4816401605.29452,0.125
10,hybrid-fixed-r0125-t16,hybrid-arrow,16,fixed,0.125,0.875,11,ok,b1351a421ba8dcfd,12.560525,3.829067,12.314623832702637,0.0,0.034272000193595886,3.6826289999999986,59986052,72985,7498257,52487795,0,212,0,4775759930.416922,0.125
10,hybrid-fixed-r0125-t16,hybrid-arrow,16,fixed,0.125,0.875,12,ok,b1351a421ba8dcfd,12.512093,3.909887,12.31545639038086,0.0,0.024000000208616257,3.7837190000000014,59986052,72985,7498257,52487795,0,212,0,4794246014.635601,0.125
10,hybrid-fixed-r0250-t16,hybrid-arrow,16,fixed,0.25,0.75,3,ok,b1351a421ba8dcfd,11.525408,6.937384,11.313119888305664,0.0,0.0323840007185936,6.822512999999997,59986052,72985,14996513,44989539,0,212,0,5204679261.679934,0.25
10,hybrid-fixed-r0250-t16,hybrid-arrow,16,fixed,0.25,0.75,4,ok,b1351a421ba8dcfd,11.541102,6.846268,11.330400466918945,0.0,0.03200000151991844,6.726769999999998,59986052,72985,14996513,44989539,0,212,0,5197601754.147914,0.25
10,hybrid-fixed-r0250-t16,hybrid-arrow,16,fixed,0.25,0.75,5,ok,b1351a421ba8dcfd,11.526731,6.745729,11.33670425415039,0.0,0.02703999914228916,6.623958999999999,59986052,72985,14996513,44989539,0,212,0,5204081885.8356285,0.25
10,hybrid-fixed-r0250-t16,hybrid-arrow,16,fixed,0.25,0.75,6,ok,b1351a421ba8dcfd,11.484077,6.57812,11.309791564941406,0.0,0.028063999488949776,6.475256999999999,59986052,72985,14996513,44989539,0,212,0,5223410814.817769,0.25
10,hybrid-fixed-r0250-t16,hybrid-arrow,16,fixed,0.25,0.75,7,ok,b1351a421ba8dcfd,11.549424,6.929402,11.34182357788086,0.0,0.032896000891923904,6.819737999999999,59986052,72985,14996513,44989539,0,212,0,5193856594.060449,0.25
10,hybrid-fixed-r0250-t16,hybrid-arrow,16,fixed,0.25,0.75,8,ok,b1351a421ba8dcfd,11.490977,6.51064,11.284480094909668,0.0,0.03248000144958496,6.396441000000001,59986052,72985,14996513,44989539,0,212,0,5220274307.397882,0.25
10,hybrid-fixed-r0250-t16,hybrid-arrow,16,fixed,0.25,0.75,9,ok,b1351a421ba8dcfd,11.60096,6.607234,11.424736022949219,0.0,0.028511999174952507,6.506153999999999,59986052,72985,14996513,44989539,0,212,0,5170783452.403938,0.25
10,hybrid-fixed-r0250-t16,hybrid-arrow,16,fixed,0.25,0.75,10,ok,b1351a421ba8dcfd,11.518287,6.819489,11.34489631652832,0.0,0.025567999109625816,6.710728999999999,59986052,72985,14996513,44989539,0,212,0,5207896972.874525,0.25
10,hybrid-fixed-r0250-t16,hybrid-arrow,16,fixed,0.25,0.75,11,ok,b1351a421ba8dcfd,10.816756,6.917194,10.60860824584961,0.0,0.03308799862861633,6.808011999999998,59986052,72985,14996513,44989539,0,212,0,5545660085.149374,0.25
10,hybrid-fixed-r0250-t16,hybrid-arrow,16,fixed,0.25,0.75,12,ok,b1351a421ba8dcfd,10.726922,6.775413,10.51750373840332,0.0,0.03296000137925148,6.663717,59986052,72985,14996513,44989539,0,212,0,5592102935.026469,0.25
