schema_version,experiment_id,run_uuid,status,error_class,return_code,engine,scenario,scale_factor,region,date,sample_index,is_warmup,threads,cpu_ratio,gpu_ratio,gpu_chunk_rows,memory_scope,mode_options_json,not_applicable_phases,result_rows,result_hash,rows_json,oracle_status,load_ms,plan_build_ms,host_prepare_ms,h2d_ms,cpu_scan_ms,gpu_kernel_ms,d2h_ms,overlap_wall_ms,query_total_ms,process_elapsed_ms,input_lineitem_rows,matched_lineitem_rows,cpu_input_rows,gpu_input_rows,h2d_bytes,d2h_bytes,mapped_remote_read_bytes,cpu_peak_rss_bytes,gpu_peak_memory_bytes,throughput_rows_per_second,stdout_log,stderr_log,started_at_utc,finished_at_utc,config_id,session_id,lifecycle,ratio_mode,dataset_load_ms,session_setup_ms,tune_ms,resident_host_bytes,resident_gpu_bytes,resident_pinned_bytes,measurement_status_json,selected_cpu_ratio,predicted_cpu_ratio,request_index,cpu_peak_rss_status,gpu_peak_memory_status,gpu_peak_memory_source
2,v7-formal-sf10-resident,1534e330-80b2-4b0a-b1ac-52a29ace71b6,ok,,0,cpu-specialized,resident,10,ASIA,1994-01-01,0,True,8,1.0,0.0,0,process_tree,"{""sweep"":""threads""}","[""host_prepare_ms"",""load_ms""]",5,b1351a421ba8dcfd,"[{""nation"":""INDIA"",""revenue_1e4"":5368625879995},{""nation"":""CHINA"",""revenue_1e4"":5353508299282},{""nation"":""VIETNAM"",""revenue_1e4"":5322693887176},{""nation"":""JAPAN"",""revenue_1e4"":5267668371444},{""nation"":""INDONESIA"",""revenue_1e4"":5231768523189}]",expected_hash_match,,0.0,,0.0,87.22546,0.0,0.0,0.0,87.457174,4625.241302885115,59986052,72985,59986052,0,0,0,0,2885586944,,685890582.2865944,logs/cpu-specialized-t08.stdout.jsonl,logs/cpu-specialized-t08.stderr.txt,2026-07-14T07:01:14.094563Z,2026-07-14T07:01:18.719826Z,cpu-specialized-t08,50c3e76f-2ebe-44c3-b388-5c2dcd417226,resident,fixed,2917.909425,613.923865,0.0,2639842265,0,0,"{""cpu_scan_ms"":""measured"",""d2h_bytes"":""measured"",""d2h_ms"":""measured"",""dataset_load_ms"":""measured"",""gpu_kernel_ms"":""measured"",""h2d_bytes"":""measured"",""h2d_ms"":""measured"",""host_prepare_ms"":""unavailable"",""load_ms"":""unavailable"",""mapped_remote_read_bytes"":""measured"",""overlap_wall_ms"":""measured"",""plan_build_ms"":""measured"",""query_total_ms"":""measured"",""resident_gpu_bytes"":""measured"",""resident_host_bytes"":""measured"",""resident_pinned_bytes"":""measured"",""session_setup_ms"":""measured"",""throughput_rows_per_second"":""measured"",""tune_ms"":""measured""}",1.0,,0,measured,unavailable,
2,v7-formal-sf10-resident,d618045e-ba7b-401f-ae4c-d4027b823270,ok,,0,cpu-specialized,resident,10,ASIA,1994-01-01,1,True,8,1.0,0.0,0,process_tree,"{""sweep"":""threads""}","[""host_prepare_ms"",""load_ms""]",5,b1351a421ba8dcfd,"[{""nation"":""INDIA"",""revenue_1e4"":5368625879995},{""nation"":""CHINA"",""revenue_1e4"":5353508299282},{""nation"":""VIETNAM"",""revenue_1e4"":5322693887176},{""nation"":""JAPAN"",""revenue_1e4"":5267668371444},{""nation"":""INDONESIA"",""revenue_1e4"":5231768523189}]",expected_hash_match,,0.0,,0.0,50.138671,0.0,0.0,0.0,50.433229,4625.241302885115,59986052,72985,59986052,0,0,0,0,2885586944,,1189415256.3580651,logs/cpu-specialized-t08.stdout.jsonl,logs/cpu-specialized-t08.stderr.txt,2026-07-14T07:01:14.094563Z,2026-07-14T07:01:18.719826Z,cpu-specialized-t08,50c3e76f-2ebe-44c3-b388-5c2dcd417226,resident,fixed,2917.909425,613.923865,0.0,2639842265,0,0,"{""cpu_scan_ms"":""measured"",""d2h_bytes"":""measured"",""d2h_ms"":""measured"",""dataset_load_ms"":""measured"",""gpu_kernel_ms"":""measured"",""h2d_bytes"":""measured"",""h2d_ms"":""measured"",""host_prepare_ms"":""unavailable"",""load_ms"":""unavailable"",""mapped_remote_read_bytes"":""measured"",""overlap_wall_ms"":""measured"",""plan_build_ms"":""measured"",""query_total_ms"":""measured"",""resident_gpu_bytes"":""measured"",""resident_host_bytes"":""measured"",""resident_pinned_bytes"":""measured"",""session_setup_ms"":""measured"",""throughput_rows_per_second"":""measured"",""tune_ms"":""measured""}",1.0,,1,measured,unavailable,
2,v7-formal-sf10-resident,98174550-cbdf-462b-8ede-8b4e9acb5344,ok,,0,cpu-specialized,resident,10,ASIA,1994-01-01,2,True,8,1.0,0.0,0,process_tree,"{""sweep"":""threads""}","[""host_prepare_ms"",""load_ms""]",5,b1351a421ba8dcfd,"[{""nation"":""INDIA"",""revenue_1e4"":5368625879995},{""nation"":""CHINA"",""revenue_1e4"":5353508299282},{""nation"":""VIETNAM"",""revenue_1e4"":5322693887176},{""nation"":""JAPAN"",""revenue_1e4"":5267668371444},{""nation"":""INDONESIA"",""revenue_1e4"":5231768523189}]",expected_hash_match,,0.0,,0.0,49.55114,0.0,0.0,0.0,49.830715,4625.241302885115,59986052,72985,59986052,0,0,0,0,2885586944,,1203796734.60435,logs/cpu-specialized-t08.stdout.jsonl,logs/cpu-specialized-t08.stderr.txt,2026-07-14T07:01:14.094563Z,2026-07-14T07:01:18.719826Z,cpu-specialized-t08,50c3e76f-2ebe-44c3-b388-5c2dcd417226,resident,fixed,2917.909425,613.923865,0.0,2639842265,0,0,"{""cpu_scan_ms"":""measured"",""d2h_bytes"":""measured"",""d2h_ms"":""measured"",""dataset_load_ms"":""measured"",""gpu_kernel_ms"":""measured"",""h2d_bytes"":""measured"",""h2d_ms"":""measured"",""host_prepare_ms"":""unavailable"",""load_ms"":""unavailable"",""mapped_remote_read_bytes"":""measured"",""overlap_wall_ms"":""measured"",""plan_build_ms"":""measured"",""query_total_ms"":""measured"",""resident_gpu_bytes"":""measured"",""resident_host_bytes"":""measured"",""resident_pinned_bytes"":""measured"",""session_setup_ms"":""measured"",""throughput_rows_per_second"":""measured"",""tune_ms"":""measured""}",1.0,,2,measured,unavailable,
2,v7-formal-sf10-resident,a4fc8bb6-1fb2-4295-aac0-9bd98edba3d8,ok,,0,cpu-specialized,resident,10,ASIA,1994-01-01,0,True,16,1.0,0.0,0,process_tree,"{""sweep"":""threads""}","[""host_prepare_ms"",""load_ms""]",5,b1351a421ba8dcfd,"[{""nation"":""INDIA"",""revenue_1e4"":5368625879995},{""nation"":""CHINA"",""revenue_1e4"":5353508299282},{""nation"":""VIETNAM"",""revenue_1e4"":5322693887176},{""nation"":""JAPAN"",""revenue_1e4"":5267668371444},{""nation"":""INDONESIA"",""revenue_1e4"":5231768523189}]",expected_hash_match,,0.0,,0.0,91.255354,0.0,0.0,0.0,91.445326,4215.815449133515,59986052,72985,59986052,0,0,0,0,2927661056,,655977233.8719641,logs/cpu-specialized-t16.stdout.jsonl,logs/cpu-specialized-t16.stderr.txt,2026-07-14T07:01:18.722659Z,2026-07-14T07:01:22.938484Z,cpu-specialized-t16,0b884d7f-a6b4-4481-8180-731ec835a825,resident,fixed,2875.15878,610.970717,0.0,2639842265,0,0,"{""cpu_scan_ms"":""measured"",""d2h_bytes"":""measured"",""d2h_ms"":""measured"",""dataset_load_ms"":""measured"",""gpu_kernel_ms"":""measured"",""h2d_bytes"":""measured"",""h2d_ms"":""measured"",""host_prepare_ms"":""unavailable"",""load_ms"":""unavailable"",""mapped_remote_read_bytes"":""measured"",""overlap_wall_ms"":""measured"",""plan_build_ms"":""measured"",""query_total_ms"":""measured"",""resident_gpu_bytes"":""measured"",""resident_host_bytes"":""measured"",""resident_pinned_bytes"":""measured"",""session_setup_ms"":""measured"",""throughput_rows_per_second"":""measured"",""tune_ms"":""measured""}",1.0,,0,measured,unavailable,
2,v7-formal-sf10-resident,6ef1d078-dc69-416c-8cb9-18025db0b260,ok,,0,cpu-specialized,resident,10,ASIA,1994-01-01,1,True,16,1.0,0.0,0,process_tree,"{""sweep"":""threads""}","[""host_prepare_ms"",""load_ms""]",5,b1351a421ba8dcfd,"[{""nation"":""INDIA"",""revenue_1e4"":5368625879995},{""nation"":""CHINA"",""revenue_1e4"":5353508299282},{""nation"":""VIETNAM"",""revenue_1e4"":5322693887176},{""nation"":""JAPAN"",""revenue_1e4"":5267668371444},{""nation"":""INDONESIA"",""revenue_1e4"":5231768523189}]",expected_hash_match,,0.0,,0.0,24.802936,0.0,0.0,0.0,25.114659,4215.815449133515,59986052,72985,59986052,0,0,0,0,2927661056,,2388487615.9377675,logs/cpu-specialized-t16.stdout.jsonl,logs/cpu-specialized-t16.stderr.txt,2026-07-14T07:01:18.722659Z,2026-07-14T07:01:22.938484Z,cpu-specialized-t16,0b884d7f-a6b4-4481-8180-731ec835a825,resident,fixed,2875.15878,610.970717,0.0,2639842265,0,0,"{""cpu_scan_ms"":""measured"",""d2h_bytes"":""measured"",""d2h_ms"":""measured"",""dataset_load_ms"":""measured"",""gpu_kernel_ms"":""measured"",""h2d_bytes"":""measured"",""h2d_ms"":""measured"",""host_prepare_ms"":""unavailable"",""load_ms"":""unavailable"",""mapped_remote_read_bytes"":""measured"",""overlap_wall_ms"":""measured"",""plan_build_ms"":""measured"",""query_total_ms"":""measured"",""resident_gpu_bytes"":""measured"",""resident_host_bytes"":""measured"",""resident_pinned_bytes"":""measured"",""session_setup_ms"":""measured"",""throughput_rows_per_second"":""measured"",""tune_ms"":""measured""}",1.0,,1,measured,unavailable,
2,v7-formal-sf10-resident,23a87449-bbc8-4cb0-872a-f5e6c7dc5e56,ok,,0,cpu-specialized,resident,10,ASIA,1994-01-01,2,True,16,1.0,0.0,0,process_tree,"{""sweep"":""threads""}","[""host_prepare_ms"",""load_ms""]",5,b1351a421ba8dcfd,"[{""nation"":""INDIA"",""revenue_1e4"":5368625879995},{""nation"":""CHINA"",""revenue_1e4"":5353508299282},{""nation"":""VIETNAM"",""revenue_1e4"":5322693887176},{""nation"":""JAPAN"",""revenue_1e4"":5267668371444},{""nation"":""INDONESIA"",""revenue_1e4"":5231768523189}]",expected_hash_match,,0.0,,0.0,25.298942,0.0,0.0,0.0,25.59362,4215.815449133515,59986052,72985,59986052,0,0,0,0,2927661056,,2343789272.4827514,logs/cpu-specialized-t16.stdout.jsonl,logs/cpu-specialized-t16.stderr.txt,2026-07-14T07:01:18.722659Z,2026-07-14T07:01:22.938484Z,cpu-specialized-t16,0b884d7f-a6b4-4481-8180-731ec835a825,resident,fixed,2875.15878,610.970717,0.0,2639842265,0,0,"{""cpu_scan_ms"":""measured"",""d2h_bytes"":""measured"",""d2h_ms"":""measured"",""dataset_load_ms"":""measured"",""gpu_kernel_ms"":""measured"",""h2d_bytes"":""measured"",""h2d_ms"":""measured"",""host_prepare_ms"":""unavailable"",""load_ms"":""unavailable"",""mapped_remote_read_bytes"":""measured"",""overlap_wall_ms"":""measured"",""plan_build_ms"":""measured"",""query_total_ms"":""measured"",""resident_gpu_bytes"":""measured"",""resident_host_bytes"":""measured"",""resident_pinned_bytes"":""measured"",""session_setup_ms"":""measured"",""throughput_rows_per_second"":""measured"",""tune_ms"":""measured""}",1.0,,2,measured,unavailable,
2,v7-formal-sf10-resident,544dd301-4a11-44a2-b998-78c048672cf1,ok,,0,cpu-specialized,resident,10,ASIA,1994-01-01,0,True,32,1.0,0.0,0,process_tree,"{""sweep"":""threads""}","[""host_prepare_ms"",""load_ms""]",5,b1351a421ba8dcfd,"[{""nation"":""INDIA"",""revenue_1e4"":5368625879995},{""nation"":""CHINA"",""revenue_1e4"":5353508299282},{""nation"":""VIETNAM"",""revenue_1e4"":5322693887176},{""nation"":""JAPAN"",""revenue_1e4"":5267668371444},{""nation"":""INDONESIA"",""revenue_1e4"":5231768523189}]",expected_hash_match,,0.0,,0.0,51.442619,0.0,0.0,0.0,51.698179,4079.0648851543665,59986052,72985,59986052,0,0,0,0,2890575872,,1160312667.8794625,logs/cpu-specialized-t32.stdout.jsonl,logs/cpu-specialized-t32.stderr.txt,2026-07-14T07:01:22.941166Z,2026-07-14T07:01:27.020239Z,cpu-specialized-t32,9323b5db-fce4-48a9-9b21-58a55e51f997,resident,fixed,2894.463266,601.588226,0.0,2639842265,0,0,"{""cpu_scan_ms"":""measured"",""d2h_bytes"":""measured"",""d2h_ms"":""measured"",""dataset_load_ms"":""measured"",""gpu_kernel_ms"":""measured"",""h2d_bytes"":""measured"",""h2d_ms"":""measured"",""host_prepare_ms"":""unavailable"",""load_ms"":""unavailable"",""mapped_remote_read_bytes"":""measured"",""overlap_wall_ms"":""measured"",""plan_build_ms"":""measured"",""query_total_ms"":""measured"",""resident_gpu_bytes"":""measured"",""resident_host_bytes"":""measured"",""resident_pinned_bytes"":""measured"",""session_setup_ms"":""measured"",""throughput_rows_per_second"":""measured"",""tune_ms"":""measured""}",1.0,,0,measured,unavailable,
2,v7-formal-sf10-resident,43ab30c2-8a36-47fe-8726-584ba18ad054,ok,,0,cpu-specialized,resident,10,ASIA,1994-01-01,1,True,32,1.0,0.0,0,process_tree,"{""sweep"":""threads""}","[""host_prepare_ms"",""load_ms""]",5,b1351a421ba8dcfd,"[{""nation"":""INDIA"",""revenue_1e4"":5368625879995},{""nation"":""CHINA"",""revenue_1e4"":5353508299282},{""nation"":""VIETNAM"",""revenue_1e4"":5322693887176},{""nation"":""JAPAN"",""revenue_1e4"":5267668371444},{""nation"":""INDONESIA"",""revenue_1e4"":5231768523189}]",expected_hash_match,,0.0,,0.0,13.99923,0.0,0.0,0.0,14.358774,4079.0648851543665,59986052,72985,59986052,0,0,0,0,2890575872,,4177658343.2540965,logs/cpu-specialized-t32.stdout.jsonl,logs/cpu-specialized-t32.stderr.txt,2026-07-14T07:01:22.941166Z,2026-07-14T07:01:27.020239Z,cpu-specialized-t32,9323b5db-fce4-48a9-9b21-58a55e51f997,resident,fixed,2894.463266,601.588226,0.0,2639842265,0,0,"{""cpu_scan_ms"":""measured"",""d2h_bytes"":""measured"",""d2h_ms"":""measured"",""dataset_load_ms"":""measured"",""gpu_kernel_ms"":""measured"",""h2d_bytes"":""measured"",""h2d_ms"":""measured"",""host_prepare_ms"":""unavailable"",""load_ms"":""unavailable"",""mapped_remote_read_bytes"":""measured"",""overlap_wall_ms"":""measured"",""plan_build_ms"":""measured"",""query_total_ms"":""measured"",""resident_gpu_bytes"":""measured"",""resident_host_bytes"":""measured"",""resident_pinned_bytes"":""measured"",""session_setup_ms"":""measured"",""throughput_rows_per_second"":""measured"",""tune_ms"":""measured""}",1.0,,1,measured,unavailable,
2,v7-formal-sf10-resident,95522145-2591-49d2-a84e-37efd867fbf6,ok,,0,cpu-specialized,resident,10,ASIA,1994-01-01,2,True,32,1.0,0.0,0,process_tree,"{""sweep"":""threads""}","[""host_prepare_ms"",""load_ms""]",5,b1351a421ba8dcfd,"[{""nation"":""INDIA"",""revenue_1e4"":5368625879995},{""nation"":""CHINA"",""revenue_1e4"":5353508299282},{""nation"":""VIETNAM"",""revenue_1e4"":5322693887176},{""nation"":""JAPAN"",""revenue_1e4"":5267668371444},{""nation"":""INDONESIA"",""revenue_1e4"":5231768523189}]",expected_hash_match,,0.0,,0.0,14.104316,0.0,0.0,0.0,14.455548,4079.0648851543665,59986052,72985,59986052,0,0,0,0,2890575872,,4149690623.9735775,logs/cpu-specialized-t32.stdout.jsonl,logs/cpu-specialized-t32.stderr.txt,2026-07-14T07:01:22.941166Z,2026-07-14T07:01:27.020239Z,cpu-specialized-t32,9323b5db-fce4-48a9-9b21-58a55e51f997,resident,fixed,2894.463266,601.588226,0.0,2639842265,0,0,"{""cpu_scan_ms"":""measured"",""d2h_bytes"":""measured"",""d2h_ms"":""measured"",""dataset_load_ms"":""measured"",""gpu_kernel_ms"":""measured"",""h2d_bytes"":""measured"",""h2d_ms"":""measured"",""host_prepare_ms"":""unavailable"",""load_ms"":""unavailable"",""mapped_remote_read_bytes"":""measured"",""overlap_wall_ms"":""measured"",""plan_build_ms"":""measured"",""query_total_ms"":""measured"",""resident_gpu_bytes"":""measured"",""resident_host_bytes"":""measured"",""resident_pinned_bytes"":""measured"",""session_setup_ms"":""measured"",""throughput_rows_per_second"":""measured"",""tune_ms"":""measured""}",1.0,,2,measured,unavailable,
2,v7-formal-sf10-resident,6945405c-205d-4dc3-8f47-02058f87df1d,ok,,0,arrow-acero,resident,10,ASIA,1994-01-01,0,True,8,1.0,0.0,0,process_tree,"{""sweep"":""threads""}","[""host_prepare_ms"",""load_ms""]",5,b1351a421ba8dcfd,"[{""nation"":""INDIA"",""revenue_1e4"":5368625879995},{""nation"":""CHINA"",""revenue_1e4"":5353508299282},{""nation"":""VIETNAM"",""revenue_1e4"":5322693887176},{""nation"":""JAPAN"",""revenue_1e4"":5267668371444},{""nation"":""INDONESIA"",""revenue_1e4"":5231768523189}]",expected_hash_match,,2993.567293,,0.0,244.577902,0.0,0.0,0.0,3239.839981,45105.45006394386,59986052,72985,59986052,0,0,0,0,3630559232,,18515128.01613272,logs/arrow-acero-t08.stdout.jsonl,logs/arrow-acero-t08.stderr.txt,2026-07-14T07:01:27.022926Z,2026-07-14T07:02:12.128385Z,arrow-acero-t08,3c3e4d92-c40f-4c87-adf9-88bb82ce01a6,resident,fixed,2907.461788,0.10729,0.0,2592242759,0,0,"{""cpu_scan_ms"":""measured"",""d2h_bytes"":""measured"",""d2h_ms"":""measured"",""dataset_load_ms"":""measured"",""gpu_kernel_ms"":""measured"",""h2d_bytes"":""measured"",""h2d_ms"":""measured"",""host_prepare_ms"":""unavailable"",""load_ms"":""unavailable"",""mapped_remote_read_bytes"":""measured"",""overlap_wall_ms"":""measured"",""plan_build_ms"":""measured"",""query_total_ms"":""measured"",""resident_gpu_bytes"":""measured"",""resident_host_bytes"":""measured"",""resident_pinned_bytes"":""measured"",""session_setup_ms"":""measured"",""throughput_rows_per_second"":""measured"",""tune_ms"":""measured""}",1.0,,0,measured,unavailable,
